"name","state","lat","lng"
"Ashippun",WI,43.213139,-88.517987
"Ashland",WI,46.58176,-90.871898
"Ashwaubenon",WI,44.478697,-88.091125
"Athens",WI,45.034656,-90.079103
"Auburndale",WI,44.626751,-90.014292
"Augusta",WI,44.678425,-91.120279
"Avoca",WI,43.187676,-90.326345
"Babcock",WI,44.304401,-90.107649
"Bagley",WI,42.901349,-91.095435
"Baileys Harbor",WI,45.066929,-87.136196
"Baldwin",WI,44.954885,-92.370333
"Balsam Lake",WI,45.468654,-92.453736
"Bancroft",WI,44.308554,-89.506181
"Bangor",WI,43.891889,-90.98889
"Baraboo",WI,43.469408,-89.737289
"Barneveld",WI,43.011813,-89.897166
"Barron",WI,45.402192,-91.84435
"Barronett",WI,45.636229,-91.993745
"Bay",WI,44.58771,-92.456834
"Bayfield",WI,46.816262,-90.82494
"Bayside",WI,43.182611,-87.901486
"Bear Creek",WI,44.531318,-88.727536
"Beaver Dam",WI,43.468105,-88.830899
"Belgium",WI,43.502512,-87.847448
"Bell Center",WI,43.291877,-90.825486
"Belleville",WI,42.86402,-89.539133
"Bellevue",WI,44.460771,-87.955938
"Belmont",WI,42.738007,-90.334586
"Beloit",WI,42.523506,-89.01766
"Benton",WI,42.570259,-90.383185
"Berlin",WI,43.970632,-88.950143
"Big Bend",WI,42.897013,-88.213665
"Big Falls",WI,44.61562,-89.020216
"Birch Hill",WI,46.520821,-90.555457
"Birchwood",WI,45.657679,-91.550616
"Birnamwood",WI,44.931785,-89.209433
"Biron",WI,44.428356,-89.765765
"Black Creek",WI,44.474519,-88.450191
"Black Earth",WI,43.134619,-89.747354
"Black River Falls",WI,44.294951,-90.844612
"Blair",WI,44.295629,-91.227642
"Blanchardville",WI,42.809385,-89.860613
"Bloomer",WI,45.102828,-91.49154
"Bloomfield",WI,42.549037,-88.351773
"Bloomington",WI,42.892915,-90.926011
"Blue Mounds",WI,43.017412,-89.826783
"Blue River",WI,43.185091,-90.571493
"Bluffview",WI,43.362463,-89.773743
"Boaz",WI,43.329925,-90.527653
"Bohners Lake",WI,42.62214,-88.28527
"Bonduel",WI,44.737746,-88.446698
"Boscobel",WI,43.142843,-90.698397
"Boulder Junction",WI,46.112592,-89.645104
"Bowler",WI,44.862913,-88.981481
"Boyceville",WI,45.042794,-92.038505
"Boyd",WI,44.953276,-91.039795
"Brandon",WI,43.735421,-88.782115
"Brice Prairie",WI,43.937461,-91.307287
"Brillion",WI,44.177153,-88.068706
"Bristol",WI,42.532323,-88.009098
"Brodhead",WI,42.61703,-89.375607
"Brokaw",WI,45.026967,-89.653285
"Brookfield",WI,43.06432,-88.117794
"Brooklyn",WI,42.853144,-89.372226
"Brown Deer",WI,43.174311,-87.975
"Browns Lake",WI,42.690976,-88.229479
"Brownsville",WI,43.614516,-88.495223
"Browntown",WI,42.578781,-89.789362
"Bruce",WI,45.463455,-91.279266
"Brule",WI,46.55843,-91.570892
"Buffalo",WI,44.223161,-91.865888
"Burlington",WI,42.67528,-88.271921
"Burnett",WI,43.506496,-88.708441
"Butler",WI,43.108448,-88.072232
"Butte des Morts",WI,44.10626,-88.657269
"Butternut",WI,46.013187,-90.497258
"Cable",WI,46.20125,-91.293252
"Cadott",WI,44.949802,-91.15376
"Caledonia",WI,42.7977,-87.87215
"Cambria",WI,43.541358,-89.111482
"Cambridge",WI,43.006555,-89.021412
"Cameron",WI,45.403546,-91.739682
"Campbellsport",WI,43.597512,-88.280598
"Camp Douglas",WI,43.919677,-90.26974
"Camp Lake",WI,42.529439,-88.13979
"Caroline",WI,44.723328,-88.899566
"Cascade",WI,43.661474,-88.008806
"Casco",WI,44.555185,-87.620283
"Cashton",WI,43.74031,-90.788983
"Cassville",WI,42.715172,-90.989137
"Cataract",WI,44.086735,-90.838414
"Catawba",WI,45.537102,-90.533514
"Cazenovia",WI,43.525252,-90.20404
"Cecil",WI,44.81137,-88.449276
"Cedarburg",WI,43.298547,-87.989107
"Cedar Grove",WI,43.568247,-87.822969
"Centuria",WI,45.448691,-92.557894
"Chain O' Lakes",WI,44.33203,-89.162767
"Chaseburg",WI,43.659652,-91.098738
"Chelsea",WI,45.292855,-90.305354
"Chenequa",WI,43.123134,-88.381387
"Chetek",WI,45.316084,-91.653246
"Chief Lake",WI,45.938687,-91.335958
"Chili",WI,44.633455,-90.36191
"Chilton",WI,44.028082,-88.163723
"Chippewa Falls",WI,44.934653,-91.389165
"Clam Lake",WI,46.154438,-90.905809
"Clayton",WI,45.327452,-92.164524
"Clear Lake",WI,45.251486,-92.269114
"Cleveland",WI,43.918006,-87.746296
"Clinton",WI,42.557472,-88.868073
"Clintonville",WI,44.62212,-88.751714
"Clyman",WI,43.311638,-88.723073
"Cobb",WI,42.966423,-90.328997
"Cochrane",WI,44.227066,-91.841054
"Colby",WI,44.911646,-90.315995
"Coleman",WI,45.070882,-88.03868
"Colfax",WI,44.997886,-91.726774
"Collins",WI,44.082657,-87.983994
"Coloma",WI,44.038458,-89.531657
"Columbus",WI,43.335882,-89.029705
"Combined Locks",WI,44.261867,-88.309516
"Como",WI,42.61425,-88.505124
"Conrath",WI,45.384184,-91.035669
"Coon Valley",WI,43.701893,-91.011415
"Cornell",WI,45.163817,-91.150436
"Cornucopia",WI,46.856681,-91.108144
"Cottage Grove",WI,43.091981,-89.201508
"Couderay",WI,45.797438,-91.296704
"Crandon",WI,45.567778,-88.895511
"Crivitz",WI,45.233959,-88.00696
"Cross Plains",WI,43.115122,-89.64783
"Cuba",WI,42.604129,-90.432334
"Cudahy",WI,42.946727,-87.863884
"Cumberland",WI,45.536073,-92.024753
"Curtiss",WI,44.952807,-90.439498
"Dale",WI,44.275663,-88.673004
"Dallas",WI,45.258178,-91.814619
"Dalton",WI,43.6564,-89.207633
"Danbury",WI,46.009548,-92.376323
"Dane",WI,43.2461,-89.499577
"Darien",WI,42.600739,-88.712668
"Darlington",WI,42.678339,-90.118439
"Deerfield",WI,43.049295,-89.076017
"Deer Park",WI,45.18854,-92.388687
"DeForest",WI,43.234675,-89.342743
"Delafield",WI,43.075586,-88.395266
"Delavan",WI,42.630455,-88.629781
"Delavan Lake",WI,42.598884,-88.624497
"Dellwood",WI,43.945106,-89.928003
"Denmark",WI,44.349085,-87.831081
"De Pere",WI,44.4339,-88.077273
"De Soto",WI,43.432526,-91.200532
"Diamond Bluff",WI,44.648923,-92.618873
"Diaperville",WI,46.608499,-90.709268
"Dickeyville",WI,42.626285,-90.592889
"Dodge",WI,44.134523,-91.548564
"Dodgeville",WI,42.965347,-90.130355
"Dorchester",WI,45.001426,-90.331157
"Dousman",WI,43.005914,-88.478847
"Downing",WI,45.049763,-92.124327
"Downsville",WI,44.775055,-91.928659
"Doylestown",WI,43.428274,-89.146858
"Dresser",WI,45.363176,-92.634675
"Drummond",WI,46.343697,-91.249894
"Dunbar",WI,45.646247,-88.179593
"Durand",WI,44.622188,-91.960151
"Dyckesville",WI,44.640415,-87.765246
"Eagle",WI,42.882145,-88.463418
"Eagle Lake",WI,42.695587,-88.128844
"Eagle River",WI,45.924683,-89.25791
"Eastman",WI,43.165159,-91.032838
"East Troy",WI,42.785184,-88.395573
"Eau Claire",WI,44.81966,-91.494877
"Eden",WI,43.694065,-88.366064
"Edgar",WI,44.922744,-89.962772
"Edgerton",WI,42.838947,-89.069571
"Edmund",WI,42.966221,-90.264438
"Egg Harbor",WI,45.052469,-87.302091
"Eland",WI,44.867002,-89.20893
"Elcho",WI,45.436765,-89.188825
"Elderon",WI,44.787337,-89.252084
"Eleva",WI,44.576566,-91.470254
"Elkhart Lake",WI,43.832725,-88.014751
"Elkhorn",WI,42.674949,-88.529902
"Elk Mound",WI,44.872124,-91.677786
"Ellison Bay",WI,45.255255,-87.072865
"Ellsworth",WI,44.736178,-92.480249
"Elm Grove",WI,43.04752,-88.087029
"Elmwood",WI,44.780076,-92.148953
"Elmwood Park",WI,42.691631,-87.824427
"Elroy",WI,43.741417,-90.270393
"Embarrass",WI,44.670474,-88.703194
"Emerald",WI,45.086675,-92.249478
"Endeavor",WI,43.715863,-89.471036
"Ephraim",WI,45.167749,-87.172619
"Ettrick",WI,44.170034,-91.265719
"Eureka",WI,44.011761,-88.841334
"Evansville",WI,42.778026,-89.295943
"Exeland",WI,45.667431,-91.241478
"Fairchild",WI,44.605268,-90.956724
"Fairwater",WI,43.742542,-88.866939
"Fall Creek",WI,44.763962,-91.277797
"Fall River",WI,43.385851,-89.045468
"Fennimore",WI,42.979293,-90.64923
"Fenwood",WI,44.865784,-90.014543
"Ferryville",WI,43.353282,-91.095651
"Fitchburg",WI,42.985782,-89.425334
"Florence",WI,45.924912,-88.252698
"Fond du Lac",WI,43.772182,-88.440264
"Fontana-on-Geneva Lake",WI,42.545139,-88.565916
"Footville",WI,42.671491,-89.208385
"Forest Junction",WI,44.21509,-88.149068
"Forestville",WI,44.690892,-87.478355
"Fort Atkinson",WI,42.924643,-88.845165
"Fountain",WI,44.11876,-91.689804
"Fox Lake",WI,43.560908,-88.913596
"Fox Point",WI,43.158182,-87.901447
"Francis Creek",WI,44.20063,-87.721314
"Franklin",WI,42.883879,-88.011548
"Franks Field",WI,46.552163,-90.598917
"Frederic",WI,45.652819,-92.462832
"Fredonia",WI,43.471629,-87.94897
"Fremont",WI,44.259933,-88.870137
"French Island",WI,43.858653,-91.260837
"Friendship",WI,43.971746,-89.820016
"Friesland",WI,43.589721,-89.066176
"Galesville",WI,44.083066,-91.358698
"Gays Mills",WI,43.322343,-90.848573
"Genoa",WI,43.570069,-91.228176
"Genoa",WI,42.506592,-88.319225
"Germantown",WI,43.234527,-88.124999
"Gibbsville",WI,43.649117,-87.834943
"Gillett",WI,44.88992,-88.306176
"Gilman",WI,45.166205,-90.807176
"Glenbeulah",WI,43.798394,-88.046792
"Glendale",WI,43.126142,-87.927195
"Glen Flora",WI,45.496957,-90.893479
"Glen Haven",WI,42.835793,-91.060736
"Glenwood",WI,45.057023,-92.171215
"Glidden",WI,46.134667,-90.572197
"Goodman",WI,45.619349,-88.351399
"Gordon",WI,46.239291,-91.799677
"Gotham",WI,43.222488,-90.296957
"Grafton",WI,43.32067,-87.947627
"Grand Marsh",WI,43.885254,-89.707164
"Grand View",WI,46.368042,-91.103438
"Granton",WI,44.588493,-90.461977
"Grantsburg",WI,45.780318,-92.682516
"Gratiot",WI,42.580149,-90.023354
"Green Bay",WI,44.520676,-87.984169
"Greenbush",WI,43.778076,-88.094123
"Greendale",WI,42.939993,-88.000857
"Greenfield",WI,42.960604,-88.00567
"Green Lake",WI,43.841855,-88.957793
"Greenleaf",WI,44.316926,-88.097044
"Green Valley",WI,44.796935,-88.268156
"Greenwood",WI,44.765376,-90.598951
"Gresham",WI,44.847884,-88.782337
"Hager",WI,44.600599,-92.53167
"Hales Corners",WI,42.941231,-88.0495
"Hammond",WI,44.96873,-92.437931
"Hancock",WI,44.131459,-89.515773
"Hanover",WI,42.638926,-89.171209
"Hartford",WI,43.322467,-88.377737
"Hartland",WI,43.102318,-88.335507
"Hatfield",WI,44.416465,-90.741048
"Hatley",WI,44.885847,-89.337067
"Haugen",WI,45.60781,-91.77859
"Hawkins",WI,45.511853,-90.717153
"Hayward",WI,46.008885,-91.483436
"Hazel Green",WI,42.534058,-90.4361
"Hebron",WI,42.918779,-88.68948
"Helenville",WI,43.016813,-88.700002
"Herbster",WI,46.842197,-91.2419
"Hewitt",WI,44.64252,-90.104884
"Highland",WI,43.047391,-90.380183
"Hilbert",WI,44.141903,-88.160687
"Hillsboro",WI,43.656518,-90.334356
"Hingham",WI,43.654286,-87.910645
"Hixton",WI,44.383165,-91.015139
"Hobart",WI,44.494371,-88.155341
"Holcombe",WI,45.222301,-91.120552
"Hollandale",WI,42.87562,-89.934209
"Holmen",WI,43.97151,-91.269626
"Horicon",WI,43.444778,-88.637063
"Hortonville",WI,44.335766,-88.636599
"Houlton",WI,45.063231,-92.79082
"Howard",WI,44.568621,-88.071724
"Howards Grove",WI,43.82974,-87.820326
"Hudson",WI,44.969273,-92.727873
"Humbird",WI,44.529487,-90.885992
"Hurley",WI,46.44428,-90.21124
"Hustisford",WI,43.34383,-88.608612
"Hustler",WI,43.877099,-90.265804
"Independence",WI,44.361532,-91.419147
"Ingram",WI,45.505624,-90.813687
"Iola",WI,44.509708,-89.117244
"Iron Belt",WI,46.402963,-90.319328
"Iron Ridge",WI,43.398061,-88.531928
"Iron River",WI,46.579326,-91.39985
"Ironton",WI,43.544188,-90.145467
"Ixonia",WI,43.137193,-88.596316
"Jackson",WI,43.329634,-88.168532
"Janesville",WI,42.684698,-89.01317
"Jefferson",WI,43.00484,-88.807762
"Jim Falls",WI,45.047831,-91.271776
"Johnson Creek",WI,43.079053,-88.771069
"Juda",WI,42.58999,-89.509441
"Jump River",WI,45.355532,-90.796445
"Junction",WI,44.595148,-89.772837
"Juneau",WI,43.402904,-88.703256
"Kaukauna",WI,44.277589,-88.265119
"Kekoskee",WI,43.525985,-88.562843
"Kellnersville",WI,44.225167,-87.803115
"Kendall",WI,43.792586,-90.36777
"Kennan",WI,45.530024,-90.58685
"Kenosha",WI,42.585439,-87.873667
"Keshena",WI,44.866782,-88.585289
"Kewaskum",WI,43.517553,-88.230826
"Kewaunee",WI,44.459405,-87.510828
"Kiel",WI,43.91602,-88.026497
"Kieler",WI,42.582306,-90.605183
"Kimberly",WI,44.26676,-88.338004
"King",WI,44.342086,-89.12485
"Kingston",WI,43.693268,-89.131469
"Knapp",WI,44.948882,-92.08076
"Knowlton",WI,44.718188,-89.680363
"Kohler",WI,43.739983,-87.776838
"Krakow",WI,44.758507,-88.261086
"Kronenwetter",WI,44.820511,-89.588785
"Lac du Flambeau",WI,45.962279,-89.896865
"Lac La Belle",WI,43.145675,-88.517325
"La Crosse",WI,43.825591,-91.224035
"Ladysmith",WI,45.460974,-91.097573
"La Farge",WI,43.577527,-90.637013
"Lake Arrowhead",WI,44.203602,-89.844627
"Lake Camelot",WI,44.212774,-89.763025
"Lake Delton",WI,43.596378,-89.777704
"Lake Geneva",WI,42.583224,-88.428372
"Lake Hallie",WI,44.891748,-91.42029
"Lake Ivanhoe",WI,42.580024,-88.341542
"Lake Koshkonong",WI,42.860502,-88.940129
"Lake Lorraine",WI,42.732107,-88.742875
"Lake Mills",WI,43.076721,-88.908528
"Lake Nebagamon",WI,46.497748,-91.704353
"Lake Ripley",WI,43.008632,-88.990254
"Lake Sherwood",WI,44.206264,-89.788058
"Lake Tomahawk",WI,45.809185,-89.577389
"Lake Wazeecha",WI,44.372138,-89.753969
"Lake Wisconsin",WI,43.371287,-89.571899
"Lake Wissota",WI,44.925954,-91.289635
"Lakewood",WI,45.300531,-88.514516
"Lancaster",WI,42.847327,-90.706409
"Lannon",WI,43.154664,-88.153205
"Laona",WI,45.55968,-88.669656
"Lauderdale Lakes",WI,42.772349,-88.580552
"La Valle",WI,43.582669,-90.130171
"Lebanon",WI,43.257461,-88.632454
"Legend Lake",WI,44.895116,-88.543082
"Lena",WI,44.952757,-88.048282
"Leopolis",WI,44.765903,-88.844582
"Lewis",WI,45.721887,-92.392215
"Lily Lake",WI,42.566179,-88.215287
"Lime Ridge",WI,43.467581,-90.157664
"Linden",WI,42.918501,-90.274171
"Little Chute",WI,44.289295,-88.316417
"Little Round Lake",WI,45.969431,-91.368848
"Little Sturgeon",WI,44.842029,-87.57449
"Livingston",WI,42.900106,-90.43369
"Lodi",WI,43.31553,-89.540019
"Loganville",WI,43.43702,-90.037365
"Lohrville",WI,44.038153,-89.121158
"Lomira",WI,43.594248,-88.443216
"Lone Rock",WI,43.186512,-90.201212
"Long Lake",WI,45.843027,-88.667306
"Lowell",WI,43.333556,-88.813679
"Loyal",WI,44.736597,-90.495776
"Lublin",WI,45.074988,-90.723619
"Luck",WI,45.576753,-92.462503
"Luxemburg",WI,44.544728,-87.706243
"Lyndon Station",WI,43.70926,-89.894674
"Lynxville",WI,43.252656,-91.049356
"McFarland",WI,43.019014,-89.290653
"Madison",WI,43.087815,-89.429856
"Maiden Rock",WI,44.567913,-92.309334
"Manawa",WI,44.461517,-88.920464
"Manitowoc",WI,44.097981,-87.678945
"Maple Bluff",WI,43.11741,-89.371055
"Marathon",WI,44.932881,-89.851011
"Marengo",WI,46.422095,-90.808083
"Maribel",WI,44.278664,-87.802098
"Marinette",WI,45.087612,-87.626956
"Marion",WI,44.677313,-88.902362
"Markesan",WI,43.710826,-88.991214
"Marquette",WI,43.746334,-89.138328
"Marshall",WI,43.170509,-89.062647
"Marshfield",WI,44.663807,-90.173052
"Mason",WI,46.435423,-91.060022
"Mattoon",WI,45.004574,-89.041406
"Mauston",WI,43.799976,-90.079554
"Mayville",WI,43.498173,-88.546059
"Mazomanie",WI,43.172449,-89.794569
"Medford",WI,45.137789,-90.344444
"Mellen",WI,46.323943,-90.660738
"Melrose",WI,44.131155,-90.996911
"Melvina",WI,43.802561,-90.781293
"Menasha",WI,44.2141,-88.427343
"Menomonee Falls",WI,43.159363,-88.121527
"Menomonie",WI,44.8892,-91.90957
"Mequon",WI,43.213118,-88.013696
"Mercer",WI,46.161334,-90.041842
"Merrill",WI,45.180614,-89.702505
"Merrillan",WI,44.450575,-90.834467
"Merrimac",WI,43.375581,-89.626862
"Merton",WI,43.143682,-88.312344
"Middleton",WI,43.106959,-89.50634
"Middle",WI,44.932909,-88.722085
"Milladore",WI,44.605743,-89.854844
"Millston",WI,44.189264,-90.645691
"Milltown",WI,45.521113,-92.498499
"Milton",WI,42.776317,-88.950464
"Milwaukee",WI,43.063348,-87.966695
"Mineral Point",WI,42.86235,-90.183656
"Minocqua",WI,45.872175,-89.70469
"Minong",WI,46.097485,-91.826353
"Mishicot",WI,44.228533,-87.639805
"Mole Lake",WI,45.486128,-88.975622
"Mondovi",WI,44.570255,-91.666851
"Monona",WI,43.053873,-89.333513
"Monroe",WI,42.601053,-89.643871
"Montello",WI,43.794338,-89.33464
"Montfort",WI,42.969768,-90.433134
"Monticello",WI,42.746058,-89.589438
"Montreal",WI,46.433182,-90.241939
"Mosinee",WI,44.791848,-89.684265
"Mountain",WI,45.186331,-88.468054
"Mount Calvary",WI,43.823837,-88.241105
"Mount Hope",WI,42.969585,-90.859107
"Mount Horeb",WI,43.005872,-89.731257
"Mount Pleasant",WI,42.708685,-87.884432
"Mount Sterling",WI,43.316244,-90.929213
"Mukwonago",WI,42.855239,-88.324302
"Muscoda",WI,43.187317,-90.433759
"Muskego",WI,42.871356,-88.13432
"Nashotah",WI,43.088793,-88.408054
"Navarino",WI,44.61079,-88.493607
"Necedah",WI,44.022091,-90.075051
"Neenah",WI,44.167597,-88.475999
"Neillsville",WI,44.560316,-90.590781
"Nekoosa",WI,44.313177,-89.907891
"Nelson",WI,44.419618,-91.997319
"Nelsonville",WI,44.490218,-89.303556
"Neopit",WI,44.984688,-88.814575
"Neosho",WI,43.307141,-88.521183
"Neshkoro",WI,43.965128,-89.215764
"Newald",WI,45.739592,-88.700491
"New Auburn",WI,45.198522,-91.566552
"New Berlin",WI,42.972,-88.129168
"Newburg",WI,43.43216,-88.047596
"New Glarus",WI,42.812882,-89.633637
"New Holstein",WI,43.949222,-88.094881
"New Lisbon",WI,43.875292,-90.162379
"New London",WI,44.39591,-88.73861
"New Odanah",WI,46.60268,-90.659387
"New Post",WI,45.902791,-91.207275
"New Richmond",WI,45.122208,-92.533417
"Niagara",WI,45.779259,-88.003197
"Nichols",WI,44.567079,-88.467823
"North Bay",WI,42.765207,-87.780509
"North Fond du Lac",WI,43.811004,-88.48549
"North Freedom",WI,43.457966,-89.853833
"North Hudson",WI,44.995765,-92.754998
"Northport",WI,44.405015,-88.811252
"North Prairie",WI,42.938352,-88.395454
"Norwalk",WI,43.834021,-90.626734
"Oak Creek",WI,42.880242,-87.900768
"Oakdale",WI,43.96235,-90.378705
"Oakfield",WI,43.684063,-88.548571
"Oconomowoc",WI,43.100435,-88.492688
"Oconomowoc Lake",WI,43.103817,-88.449738
"Oconto",WI,44.891297,-87.868431
"Oconto Falls",WI,44.875324,-88.145489
"Odanah",WI,46.610688,-90.70122
"Ogdensburg",WI,44.457196,-89.024363
"Ogema",WI,45.456612,-90.300241
"Okauchee Lake",WI,43.126048,-88.441365
"Oliver",WI,46.645756,-92.184662
"Omro",WI,44.039197,-88.738726
"Onalaska",WI,43.88818,-91.200395
"Ontario",WI,43.721919,-90.593219
"Oostburg",WI,43.623538,-87.788369
"Oregon",WI,42.925267,-89.388923
"Orfordville",WI,42.629377,-89.257259
"Osceola",WI,45.319283,-92.695892
"Oshkosh",WI,44.023168,-88.56226
"Osseo",WI,44.579831,-91.213829
"Owen",WI,44.948191,-90.562616
"Oxford",WI,43.780372,-89.563582
"Packwaukee",WI,43.765302,-89.45979
"Paddock Lake",WI,42.569659,-88.105361
"Palmyra",WI,42.877554,-88.589494
"Pardeeville",WI,43.537272,-89.302647
"Park Falls",WI,45.938742,-90.442256
"Park Ridge",WI,44.520047,-89.546277
"Patch Grove",WI,42.940412,-90.97229
"Pella",WI,44.743504,-88.822441
"Pembine",WI,45.636676,-87.991306
"Pence",WI,46.410323,-90.2695
"Pepin",WI,44.442454,-92.148462
"Peshtigo",WI,45.05743,-87.744477
"Pewaukee",WI,43.066154,-88.244454
"Pewaukee",WI,43.086936,-88.256395
"Phillips",WI,45.694313,-90.401303
"Pigeon Falls",WI,44.424904,-91.208777
"Pine River",WI,44.148598,-89.075882
"Pittsville",WI,44.441615,-90.136441
"Plain",WI,43.277893,-90.042264
"Plainfield",WI,44.217898,-89.497259
"Platteville",WI,42.733399,-90.471491
"Pleasant Prairie",WI,42.526679,-87.888302
"Plover",WI,44.46202,-89.537971
"Plum",WI,44.635583,-92.191705
"Plymouth",WI,43.74518,-87.965307
"Polonia",WI,44.580548,-89.410626
"Poplar",WI,46.581849,-91.782321
"Portage",WI,43.548951,-89.465866
"Port Edwards",WI,44.357301,-89.850366
"Port Washington",WI,43.384245,-87.880733
"Port Wing",WI,46.775588,-91.380612
"Post Lake",WI,45.430458,-89.090342
"Potosi",WI,42.685607,-90.707286
"Potter",WI,44.118481,-88.101704
"Potter Lake",WI,42.820148,-88.342962
"Pound",WI,45.098946,-88.032449
"Powers Lake",WI,42.541483,-88.295976
"Poynette",WI,43.392165,-89.404787
"Poy Sippi",WI,44.136658,-88.998117
"Prairie du Chien",WI,43.043635,-91.138762
"Prairie du Sac",WI,43.290782,-89.732148
"Prairie Farm",WI,45.236352,-91.98003
"Prentice",WI,45.541267,-90.29281
"Prescott",WI,44.752785,-92.788716
"Princeton",WI,43.855881,-89.124812
"Pulaski",WI,44.668223,-88.237123
"Pulcifer",WI,44.849727,-88.362746
"Racine",WI,42.728284,-87.807086
"Radisson",WI,45.76823,-91.217845
"Randolph",WI,43.539472,-89.002811
"Random Lake",WI,43.554748,-87.957765
"Readstown",WI,43.448745,-90.759082
"Redgranite",WI,44.053317,-89.115447
"Reedsburg",WI,43.533502,-89.997349
"Reedsville",WI,44.152317,-87.951061
"Reeseville",WI,43.306154,-88.844543
"Reserve",WI,45.823074,-91.365221
"Rewey",WI,42.841667,-90.396218
"Rhinelander",WI,45.636129,-89.425517
"Rib Lake",WI,45.319511,-90.202236
"Rib Mountain",WI,44.917544,-89.692248
"Rice Lake",WI,45.481941,-91.745772
"Richfield",WI,43.23939,-88.234017
"Richland Center",WI,43.340476,-90.38342
"Ridgeland",WI,45.20217,-91.897947
"Ridgeway",WI,42.998521,-89.993242
"Rio",WI,43.452161,-89.241591
"Ripon",WI,43.843557,-88.837936
"River Falls",WI,44.859209,-92.621561
"River Hills",WI,43.17348,-87.933849
"Roberts",WI,44.974649,-92.558758
"Rochester",WI,42.732913,-88.250323
"Rockdale",WI,42.969952,-89.03063
"Rockland",WI,43.907207,-90.917271
"Rock Springs",WI,43.478726,-89.926906
"Rome",WI,42.98528,-88.649641
"Rosendale",WI,43.808905,-88.671236
"Rosholt",WI,44.630177,-89.305189
"Rothschild",WI,44.873714,-89.61975
"Rudolph",WI,44.497072,-89.801758
"St. Cloud",WI,43.822493,-88.171723
"St. Croix Falls",WI,45.41137,-92.624694
"St. Francis",WI,42.971658,-87.873113
"St. Joseph",WI,43.785483,-91.043588
"St. Nazianz",WI,44.007345,-87.924787
"St. Peter",WI,43.838283,-88.343335
"Sandy Hook",WI,42.546635,-90.616757
"Sauk",WI,43.273272,-89.732456
"Saukville",WI,43.388945,-87.943896
"Saxon",WI,46.494084,-90.409955
"Sayner",WI,45.987753,-89.541911
"Scandinavia",WI,44.460733,-89.146542
"Schofield",WI,44.918281,-89.61458
